ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,timestamp,price
10743,Others-CCCPS119a,2803,26.14754061,91.72797041,582,bike,average,4,0,17-10-2016,14:31:00,,225.81020335355004
10744,Others-CCCPS119a,2803,26.14754061,91.72797041,558,truck,high,6,0,17-10-2016,14:57:00,,226.22547270781334
10745,Others-CCCPS119a,2803,26.14754061,91.72797041,553,car,low,2,0,17-10-2016,15:31:00,,226.62361755262248
10746,Others-CCCPS119a,2803,26.14754061,91.72797041,576,car,low,2,0,17-10-2016,15:57:00,,227.01819479129531
10747,Others-CCCPS119a,2803,26.14754061,91.72797041,600,bike,low,2,0,17-10-2016,16:28:00,,227.42918301819506
10748,Others-CCCPS119a,2803,26.14754061,91.72797041,246,car,low,1,0,18-10-2016,08:01:00,,227.85729575454897
10749,Others-CCCPS119a,2803,26.14754061,91.72797041,295,car,average,2,0,18-10-2016,08:28:00,,228.03282197645407
10750,Others-CCCPS119a,2803,26.14754061,91.72797041,383,car,low,2,0,18-10-2016,09:01:00,,228.24331073849476
10751,Others-CCCPS119a,2803,26.14754061,91.72797041,449,car,low,3,0,18-10-2016,09:28:00,,228.516589368534
10752,Others-CCCPS119a,2803,26.14754061,91.72797041,528,bike,low,3,0,18-10-2016,10:01:00,,228.83696039957218
10753,Others-CCCPS119a,2803,26.14754061,91.72797041,571,car,average,4,0,18-10-2016,10:28:00,,229.21369960756363
10754,Others-CCCPS119a,2803,26.14754061,91.72797041,620,car,average,5,0,18-10-2016,11:01:00,,229.6211202283271
10755,Others-CCCPS119a,2803,26.14754061,91.72797041,640,car,high,8,0,18-10-2016,11:27:00,,230.06350338922613
10756,Others-CCCPS119a,2803,26.14754061,91.72797041,660,bike,high,9,0,18-10-2016,12:01:00,,230.5201569746703
10757,Others-CCCPS119a,2803,26.14754061,91.72797041,678,car,high,9,0,18-10-2016,12:27:00,,230.9910809846596
10758,Others-CCCPS119a,2803,26.14754061,91.72797041,683,car,high,8,0,18-10-2016,13:01:00,,231.47484837673952
10759,Others-CCCPS119a,2803,26.14754061,91.72797041,681,truck,high,8,0,18-10-2016,13:28:00,,231.9621833749557
10760,Others-CCCPS119a,2803,26.14754061,91.72797041,688,car,average,6,0,18-10-2016,13:54:00,,232.4480913307174
10761,Others-CCCPS119a,2803,26.14754061,91.72797041,682,bike,average,4,0,18-10-2016,14:27:00,,232.93899393506987
10762,Others-CCCPS119a,2803,26.14754061,91.72797041,670,car,low,2,0,18-10-2016,15:01:00,,233.42561541205882
10763,Others-CCCPS119a,2803,26.14754061,91.72797041,637,bike,low,3,0,18-10-2016,15:27:00,,233.90367463432068
10764,Others-CCCPS119a,2803,26.14754061,91.72797041,647,bike,low,3,0,18-10-2016,15:55:00,,234.3581876560831
10765,Others-CCCPS119a,2803,26.14754061,91.72797041,621,car,low,2,0,18-10-2016,16:27:00,,234.81983589011804
10766,Others-CCCPS119a,2803,26.14754061,91.72797041,402,truck,low,1,0,19-10-2016,08:05:00,,235.26293257224432
10767,Others-CCCPS119a,2803,26.14754061,91.72797041,442,cycle,low,3,0,19-10-2016,08:25:00,,235.54976810560143
10768,Others-CCCPS119a,2803,26.14754061,91.72797041,539,bike,low,2,0,19-10-2016,08:58:00,,235.8651444880488
10769,Others-CCCPS119a,2803,26.14754061,91.72797041,609,car,low,3,0,19-10-2016,09:32:00,,236.24973242954005
10770,Others-CCCPS119a,2803,26.14754061,91.72797041,656,car,low,3,0,19-10-2016,09:58:00,,236.68426685693927
10771,Others-CCCPS119a,2803,26.14754061,91.72797041,703,car,low,4,0,19-10-2016,10:25:00,,237.15233678201955
10772,Others-CCCPS119a,2803,26.14754061,91.72797041,742,car,average,5,0,19-10-2016,10:59:00,,237.65394220478086
10773,Others-CCCPS119a,2803,26.14754061,91.72797041,754,truck,high,8,0,19-10-2016,11:25:00,,238.18337495540518
10774,Others-CCCPS119a,2803,26.14754061,91.72797041,757,car,average,6,0,19-10-2016,11:59:00,,238.7213699607566
10775,Others-CCCPS119a,2803,26.14754061,91.72797041,772,cycle,high,9,0,19-10-2016,12:25:00,,239.26150552978976
10776,Others-CCCPS119a,2803,26.14754061,91.72797041,784,bike,high,8,0,19-10-2016,12:58:00,,239.81234391723177
10777,Others-CCCPS119a,2803,26.14754061,91.72797041,777,car,high,8,0,19-10-2016,13:25:00,,240.37174455940087
10778,Others-CCCPS119a,2803,26.14754061,91.72797041,766,car,average,6,0,19-10-2016,13:58:00,,240.92615055297918
10779,Others-CCCPS119a,2803,26.14754061,91.72797041,760,truck,average,4,0,19-10-2016,14:32:00,,241.47270781305767
10780,Others-CCCPS119a,2803,26.14754061,91.72797041,757,car,average,4,0,19-10-2016,14:58:00,,242.01498394577263
10781,Others-CCCPS119a,2803,26.14754061,91.72797041,729,bike,low,2,0,19-10-2016,15:32:00,,242.5551195148058
10782,Others-CCCPS119a,2803,26.14754061,91.72797041,700,car,low,2,0,19-10-2016,15:59:00,,243.07527648947578
10783,Others-CCCPS119a,2803,26.14754061,91.72797041,659,truck,low,2,0,19-10-2016,16:25:00,,243.57474134855534
10784,Others-CCCPS119a,2803,26.14754061,91.72797041,70,bike,low,2,0,22-10-2016,07:59:00,,244.04495183731737
10785,Others-CCCPS119a,2803,26.14754061,91.72797041,75,car,low,2,0,22-10-2016,08:26:00,,244.09489832322532
10786,Others-CCCPS119a,2803,26.14754061,91.72797041,97,bike,low,2,0,22-10-2016,08:59:00,,244.14841241526955
10787,Others-CCCPS119a,2803,26.14754061,91.72797041,126,car,low,2,0,22-10-2016,09:26:00,,244.21762397431343
10788,Others-CCCPS119a,2803,26.14754061,91.72797041,177,car,low,1,0,22-10-2016,09:59:00,,244.30752764894774
10789,Others-CCCPS119a,2803,26.14754061,91.72797041,211,car,low,3,0,22-10-2016,10:26:00,,244.43382090617214
10790,Others-CCCPS119a,2803,26.14754061,91.72797041,282,bike,high,5,0,22-10-2016,10:59:00,,244.58437388512326
10791,Others-CCCPS119a,2803,26.14754061,91.72797041,353,car,average,5,0,22-10-2016,11:32:00,,244.7855868712096
10792,Others-CCCPS119a,2803,26.14754061,91.72797041,412,truck,average,5,0,22-10-2016,11:59:00,,245.03745986443116
10793,Others-CCCPS119a,2803,26.14754061,91.72797041,499,truck,high,8,0,22-10-2016,12:32:00,,245.33143061006083
10794,Others-CCCPS119a,2803,26.14754061,91.72797041,549,car,high,9,0,22-10-2016,12:59:00,,245.68747770246182
10795,Others-CCCPS119a,2803,26.14754061,91.72797041,570,truck,high,8,0,22-10-2016,13:32:00,,246.07920085622564
10796,Others-CCCPS119a,2803,26.14754061,91.72797041,555,car,average,5,0,22-10-2016,13:59:00,,246.48590795576186
10797,Others-CCCPS119a,2803,26.14754061,91.72797041,567,cycle,average,4,0,22-10-2016,14:39:00,,246.88191223688924
10798,Others-CCCPS119a,2803,26.14754061,91.72797041,564,car,average,4,0,22-10-2016,14:59:00,,247.28647877274366
10799,Others-CCCPS119a,2803,26.14754061,91.72797041,554,car,low,3,0,22-10-2016,15:26:00,,247.68890474491633
10800,Others-CCCPS119a,2803,26.14754061,91.72797041,554,car,low,2,0,22-10-2016,15:59:00,,248.08419550481645
10801,Others-CCCPS119a,2803,26.14754061,91.72797041,536,car,low,2,0,22-10-2016,16:26:00,,248.47948626471657
10802,Others-CCCPS119a,2803,26.14754061,91.72797041,80,car,low,2,1,23-10-2016,07:59:00,,248.86193364252605
10803,Others-CCCPS119a,2803,26.14754061,91.72797041,87,bike,low,2,1,23-10-2016,08:26:00,,248.91901534070658
10804,Others-CCCPS119a,2803,26.14754061,91.72797041,116,bike,low,3,1,23-10-2016,08:59:00,,248.98109168747789
10805,Others-CCCPS119a,2803,26.14754061,91.72797041,135,car,low,3,1,23-10-2016,09:26:00,,249.06386014983963
10806,Others-CCCPS119a,2803,26.14754061,91.72797041,185,cycle,low,3,1,23-10-2016,09:59:00,,249.16018551551926
10807,Others-CCCPS119a,2803,26.14754061,91.72797041,241,truck,low,4,1,23-10-2016,10:26:00,,249.29218694256173
10808,Others-CCCPS119a,2803,26.14754061,91.72797041,349,bike,average,5,1,23-10-2016,10:59:00,,249.46414555833056
10809,Others-CCCPS119a,2803,26.14754061,91.72797041,409,truck,high,10,1,23-10-2016,11:26:00,,249.7131644666431
10810,Others-CCCPS119a,2803,26.14754061,91.72797041,481,car,average,7,1,23-10-2016,11:59:00,,250.004994648591
10811,Others-CCCPS119a,2803,26.14754061,91.72797041,526,car,high,12,1,23-10-2016,12:26:00,,250.34819835890139
10812,Others-CCCPS119a,2803,26.14754061,91.72797041,540,truck,high,11,1,23-10-2016,13:06:00,,250.7235105244383
10813,Others-CCCPS119a,2803,26.14754061,91.72797041,529,bike,high,11,1,23-10-2016,13:26:00,,251.1088119871568
10814,Others-CCCPS119a,2803,26.14754061,91.72797041,513,car,average,7,1,23-10-2016,13:59:00,,251.4862647163755
10815,Others-CCCPS119a,2803,26.14754061,91.72797041,505,car,average,6,1,23-10-2016,14:26:00,,251.8523011059581
10816,Others-CCCPS119a,2803,26.14754061,91.72797041,488,truck,average,6,1,23-10-2016,14:59:00,,252.21262932572265
10817,Others-CCCPS119a,2803,26.14754061,91.72797041,469,car,low,4,1,23-10-2016,15:26:00,,252.56082768462383
10818,Others-CCCPS119a,2803,26.14754061,91.72797041,436,car,average,4,1,23-10-2016,15:59:00,,252.89546914020713
10819,Others-CCCPS119a,2803,26.14754061,91.72797041,391,truck,low,3,1,23-10-2016,16:26:00,,253.20656439529097
10820,Others-CCCPS119a,2803,26.14754061,91.72797041,117,car,low,1,0,24-10-2016,07:56:00,,253.48555119514828
10821,Others-CCCPS119a,2803,26.14754061,91.72797041,189,bike,low,2,0,24-10-2016,08:29:00,,253.5690331787373
10822,Others-CCCPS119a,2803,26.14754061,91.72797041,259,car,low,2,0,24-10-2016,09:03:00,,253.70388869068879
10823,Others-CCCPS119a,2803,26.14754061,91.72797041,282,bike,low,2,0,24-10-2016,09:30:00,,253.88869068854822
10824,Others-CCCPS119a,2803,26.14754061,91.72797041,314,bike,low,2,0,24-10-2016,09:55:00,,254.08990367463457
10825,Others-CCCPS119a,2803,26.14754061,91.72797041,373,car,average,4,0,24-10-2016,10:30:00,,254.31394933999312
10826,Others-CCCPS119a,2803,26.14754061,91.72797041,422,truck,high,7,0,24-10-2016,11:03:00,,254.5800927577598
10827,Others-CCCPS119a,2803,26.14754061,91.72797041,471,car,average,5,0,24-10-2016,11:29:00,,254.88119871566204
10828,Others-CCCPS119a,2803,26.14754061,91.72797041,514,car,high,8,0,24-10-2016,12:02:00,,255.21726721369984
10829,Others-CCCPS119a,2803,26.14754061,91.72797041,553,bike,high,8,0,24-10-2016,12:30:00,,255.5840171245097
10830,Others-CCCPS119a,2803,26.14754061,91.72797041,581,cycle,high,9,0,24-10-2016,12:56:00,,255.97859436318254
10831,Others-CCCPS119a,2803,26.14754061,91.72797041,574,car,high,8,0,24-10-2016,13:30:00,,256.3931501962186
10832,Others-CCCPS119a,2803,26.14754061,91.72797041,578,truck,average,5,0,24-10-2016,13:56:00,,256.8027113806638
10833,Others-CCCPS119a,2803,26.14754061,91.72797041,553,car,average,4,0,24-10-2016,14:30:00,,257.2151266500181
10834,Others-CCCPS119a,2803,26.14754061,91.72797041,530,car,average,5,0,24-10-2016,14:56:00,,257.60970388869094
10835,Others-CCCPS119a,2803,26.14754061,91.72797041,476,car,average,3,0,24-10-2016,15:32:00,,257.9878701391369
10836,Others-CCCPS119a,2803,26.14754061,91.72797041,438,truck,low,2,0,24-10-2016,16:00:00,,258.32750624331095
10837,Others-CCCPS119a,2803,26.14754061,91.72797041,377,car,low,2,0,24-10-2016,16:33:00,,258.6400285408493
10838,Others-CCCPS119a,2803,26.14754061,91.72797041,188,car,low,2,0,25-10-2016,08:00:00,,258.909026043525
10839,Others-CCCPS119a,2803,26.14754061,91.72797041,259,car,low,2,0,25-10-2016,08:26:00,,259.0431680342492
10840,Others-CCCPS119a,2803,26.14754061,91.72797041,333,car,average,2,0,25-10-2016,09:00:00,,259.22797003210866
10841,Others-CCCPS119a,2803,26.14754061,91.72797041,373,car,average,3,0,25-10-2016,09:19:00,,259.4655726007851
10842,Others-CCCPS119a,2803,26.14754061,91.72797041,422,cycle,low,2,0,25-10-2016,09:56:00,,259.73171601855177
10843,Others-CCCPS119a,2803,26.14754061,91.72797041,480,cycle,average,4,0,25-10-2016,10:29:00,,260.032821976454
10844,Others-CCCPS119a,2803,26.14754061,91.72797041,530,car,average,4,0,25-10-2016,10:56:00,,260.37531216553714
10845,Others-CCCPS119a,2803,26.14754061,91.72797041,596,truck,average,5,0,25-10-2016,11:29:00,,260.75347841598307
10846,Others-CCCPS119a,2803,26.14754061,91.72797041,669,car,high,9,0,25-10-2016,12:02:00,,261.17873706742796
10847,Others-CCCPS119a,2803,26.14754061,91.72797041,680,bike,high,9,0,25-10-2016,12:29:00,,261.65608276846257
10848,Others-CCCPS119a,2803,26.14754061,91.72797041,680,cycle,high,8,0,25-10-2016,13:03:00,,262.141277202997
10849,Others-CCCPS119a,2803,26.14754061,91.72797041,678,car,high,8,0,25-10-2016,13:29:00,,262.62647163753144
10850,Others-CCCPS119a,2803,26.14754061,91.72797041,675,car,average,5,0,25-10-2016,13:56:00,,263.11023902961136
10851,Others-CCCPS119a,2803,26.14754061,91.72797041,680,cycle,average,5,0,25-10-2016,14:29:00,,263.5918658580095
10852,Others-CCCPS119a,2803,26.14754061,91.72797041,643,car,low,3,0,25-10-2016,15:02:00,,264.07706029254393
10853,Others-CCCPS119a,2803,26.14754061,91.72797041,610,cycle,low,2,0,25-10-2016,15:29:00,,264.53585444166987
10854,Others-CCCPS119a,2803,26.14754061,91.72797041,564,cycle,low,2,0,25-10-2016,15:56:00,,264.9711023902963
10855,Others-CCCPS119a,2803,26.14754061,91.72797041,545,bike,low,2,0,25-10-2016,16:29:00,,265.373528362469
10856,Others-CCCPS119a,2803,26.14754061,91.72797041,192,car,low,2,0,26-10-2016,07:59:00,,265.7623974313238
10857,Others-CCCPS119a,2803,26.14754061,91.72797041,266,bike,average,2,0,26-10-2016,08:32:00,,265.89939350695704
10858,Others-CCCPS119a,2803,26.14754061,91.72797041,323,car,low,2,0,26-10-2016,08:59:00,,266.0891901534073
10859,Others-CCCPS119a,2803,26.14754061,91.72797041,380,car,low,2,0,26-10-2016,09:26:00,,266.3196575098111
10860,Others-CCCPS119a,2803,26.14754061,91.72797041,439,car,low,2,0,26-10-2016,09:59:00,,266.5907955761686
10861,Others-CCCPS119a,2803,26.14754061,91.72797041,491,car,low,3,0,26-10-2016,10:26:00,,266.90403139493424
10862,Others-CCCPS119a,2803,26.14754061,91.72797041,570,car,average,4,0,26-10-2016,10:59:00,,267.25437031751716
10863,Others-CCCPS119a,2803,26.14754061,91.72797041,625,car,average,5,0,26-10-2016,11:26:00,,267.6610774170534
10864,Others-CCCPS119a,2803,26.14754061,91.72797041,684,car,high,8,0,26-10-2016,11:59:00,,268.1070281840887
10865,Others-CCCPS119a,2803,26.14754061,91.72797041,755,car,high,9,0,26-10-2016,12:26:00,,268.59507670353213
10866,Others-CCCPS119a,2803,26.14754061,91.72797041,823,cycle,high,9,0,26-10-2016,12:59:00,,269.1337852301108
10867,Others-CCCPS119a,2803,26.14754061,91.72797041,883,car,high,8,0,26-10-2016,13:26:00,,269.7210132001429
10868,Others-CCCPS119a,2803,26.14754061,91.72797041,1084,car,average,6,0,26-10-2016,13:59:00,,270.35105244381043
10869,Others-CCCPS119a,2803,26.14754061,91.72797041,1148,cycle,average,5,0,26-10-2016,14:26:00,,271.1245094541565
10870,Others-CCCPS119a,2803,26.14754061,91.72797041,1138,car,average,5,0,26-10-2016,14:59:00,,271.943631823047
10871,Others-CCCPS119a,2803,26.14754061,91.72797041,1106,bike,average,4,0,26-10-2016,15:26:00,,272.7556189796649
10872,Others-CCCPS119a,2803,26.14754061,91.72797041,1054,car,low,3,0,26-10-2016,15:59:00,,273.5447734570106
10873,Others-CCCPS119a,2803,26.14754061,91.72797041,941,car,low,2,0,26-10-2016,16:32:00,,274.296824830539
10874,Others-CCCPS119a,2803,26.14754061,91.72797041,135,car,low,2,0,27-10-2016,07:59:00,,274.96824830538736
10875,Others-CCCPS119a,2803,26.14754061,91.72797041,247,car,average,2,0,27-10-2016,08:32:00,,275.06457367106697
10876,Others-CCCPS119a,2803,26.14754061,91.72797041,358,bike,low,2,0,27-10-2016,08:59:00,,275.24081341419935
10877,Others-CCCPS119a,2803,26.14754061,91.72797041,536,car,low,3,0,27-10-2016,09:32:00,,275.4962540135572
10878,Others-CCCPS119a,2803,26.14754061,91.72797041,766,car,low,2,0,27-10-2016,09:59:00,,275.8787013913667
10879,Others-CCCPS119a,2803,26.14754061,91.72797041,940,car,low,3,0,27-10-2016,10:25:00,,276.4252586514452
10880,Others-CCCPS119a,2803,26.14754061,91.72797041,1021,car,average,4,0,27-10-2016,10:59:00,,277.0959686050663
10881,Others-CCCPS119a,2803,26.14754061,91.72797041,1088,car,high,8,0,27-10-2016,11:32:00,,277.8244737780952
10882,Others-CCCPS119a,2803,26.14754061,91.72797041,1137,car,average,6,0,27-10-2016,11:59:00,,278.6007848733503
10883,Others-CCCPS119a,2803,26.14754061,91.72797041,1252,car,average,7,0,27-10-2016,12:26:00,,279.4120585087409
10884,Others-CCCPS119a,2803,26.14754061,91.72797041,1142,car,average,7,0,27-10-2016,12:59:00,,280.3053870852661
10885,Others-CCCPS119a,2803,26.14754061,91.72797041,1157,bike,high,9,0,27-10-2016,13:32:00,,281.12022832679304
10886,Others-CCCPS119a,2803,26.14754061,91.72797041,1208,truck,average,6,0,27-10-2016,13:59:00,,281.94577238672883
10887,Others-CCCPS119a,2803,26.14754061,91.72797041,1220,cycle,average,4,0,27-10-2016,14:26:00,,282.8077060292547
10888,Others-CCCPS119a,2803,26.14754061,91.72797041,1179,car,average,5,0,27-10-2016,14:59:00,,283.67820192650765
10889,Others-CCCPS119a,2803,26.14754061,91.72797041,1126,cycle,average,4,0,27-10-2016,15:26:00,,284.5194434534431
10890,Others-CCCPS119a,2803,26.14754061,91.72797041,1041,car,low,3,0,27-10-2016,15:59:00,,285.3228683553339
10891,Others-CCCPS119a,2803,26.14754061,91.72797041,976,truck,low,2,0,27-10-2016,16:26:00,,286.065643952908
10892,Others-CCCPS119a,2803,26.14754061,91.72797041,185,truck,average,2,0,28-10-2016,08:16:00,,286.76204067071035
10893,Others-CCCPS119a,2803,26.14754061,91.72797041,185,car,low,2,0,28-10-2016,08:16:00,,286.8940420977528
10894,Others-CCCPS119a,2803,26.14754061,91.72797041,301,car,low,2,0,28-10-2016,08:56:00,,287.0260435247952
10895,Others-CCCPS119a,2803,26.14754061,91.72797041,451,car,low,3,0,28-10-2016,09:29:00,,287.24081341419947
10896,Others-CCCPS119a,2803,26.14754061,91.72797041,737,car,low,3,0,28-10-2016,10:02:00,,287.56261148769215
10897,Others-CCCPS119a,2803,26.14754061,91.72797041,836,bike,low,3,0,28-10-2016,10:29:00,,288.0884766321802
10898,Others-CCCPS119a,2803,26.14754061,91.72797041,915,bike,average,4,0,28-10-2016,10:56:00,,288.68498037816664
10899,Others-CCCPS119a,2803,26.14754061,91.72797041,976,car,average,6,0,28-10-2016,11:29:00,,289.33785230110635
10900,Others-CCCPS119a,2803,26.14754061,91.72797041,1032,car,high,9,0,28-10-2016,12:02:00,,290.0342490189087
10901,Others-CCCPS119a,2803,26.14754061,91.72797041,1082,car,high,9,0,28-10-2016,12:29:00,,290.77060292543746
10902,Others-CCCPS119a,2803,26.14754061,91.72797041,851,truck,high,8,0,28-10-2016,13:02:00,,291.542632893329
10903,Others-CCCPS119a,2803,26.14754061,91.72797041,927,car,high,8,0,28-10-2016,13:29:00,,292.14983945772434
10904,Others-CCCPS119a,2803,26.14754061,91.72797041,1120,car,average,5,0,28-10-2016,14:02:00,,292.8112736353911
10905,Others-CCCPS119a,2803,26.14754061,91.72797041,1191,truck,average,4,0,28-10-2016,14:29:00,,293.6104174099184
10906,Others-CCCPS119a,2803,26.14754061,91.72797041,1147,car,low,3,0,28-10-2016,15:02:00,,294.4602211915809
10907,Others-CCCPS119a,2803,26.14754061,91.72797041,1086,car,low,3,0,28-10-2016,15:29:00,,295.2786300392441
10908,Others-CCCPS119a,2803,26.14754061,91.72797041,1023,bike,low,2,0,28-10-2016,16:02:00,,296.0535140920447
10909,Others-CCCPS119a,2803,26.14754061,91.72797041,963,car,low,2,0,28-10-2016,16:29:00,,296.7834463075281
10910,Others-CCCPS119a,2803,26.14754061,91.72797041,98,cycle,low,1,0,29-10-2016,07:59:00,,297.47056724937613
10911,Others-CCCPS119a,2803,26.14754061,91.72797041,109,bike,low,2,0,29-10-2016,08:26:00,,297.5404923296473
10912,Others-CCCPS119a,2803,26.14754061,91.72797041,171,car,low,1,0,29-10-2016,08:59:00,,297.6182661434182
10913,Others-CCCPS119a,2803,26.14754061,91.72797041,313,car,low,2,0,29-10-2016,09:26:00,,297.7402782732791
10914,Others-CCCPS119a,2803,26.14754061,91.72797041,622,cycle,low,2,0,29-10-2016,09:59:00,,297.9636104174104
10915,Others-CCCPS119a,2803,26.14754061,91.72797041,800,car,low,4,0,29-10-2016,10:26:00,,298.40742062076396
10916,Others-CCCPS119a,2803,26.14754061,91.72797041,917,car,average,5,0,29-10-2016,10:59:00,,298.97823760256915
10917,Others-CCCPS119a,2803,26.14754061,91.72797041,970,bike,average,6,0,29-10-2016,11:25:00,,299.63253656796337
10918,Others-CCCPS119a,2803,26.14754061,91.72797041,1108,car,high,9,0,29-10-2016,12:06:00,,300.32465215840216
10919,Others-CCCPS119a,2803,26.14754061,91.72797041,1144,car,high,9,0,29-10-2016,12:26:00,,301.1152336782024
10920,Others-CCCPS119a,2803,26.14754061,91.72797041,933,car,high,10,0,29-10-2016,12:59:00,,301.93150196218386
10921,Others-CCCPS119a,2803,26.14754061,91.72797041,863,car,high,8,0,29-10-2016,13:26:00,,302.5972172672142
10922,Others-CCCPS119a,2803,26.14754061,91.72797041,1036,car,high,9,0,29-10-2016,13:59:00,,303.21298608633657
10923,Others-CCCPS119a,2803,26.14754061,91.72797041,1176,car,average,5,0,29-10-2016,14:26:00,,303.9521940777743
10924,Others-CCCPS119a,2803,26.14754061,91.72797041,1147,bike,average,5,0,29-10-2016,14:59:00,,304.791295041028
10925,Others-CCCPS119a,2803,26.14754061,91.72797041,1125,truck,low,2,0,29-10-2016,15:26:00,,305.6097038886912
10926,Others-CCCPS119a,2803,26.14754061,91.72797041,1114,bike,low,3,0,29-10-2016,15:59:00,,306.41241526935477
10927,Others-CCCPS119a,2803,26.14754061,91.72797041,1106,car,low,2,0,29-10-2016,16:26:00,,307.20727791651854
10928,Others-CCCPS119a,2803,26.14754061,91.72797041,81,car,low,2,1,30-10-2016,07:59:00,,307.9964323938642
10929,Others-CCCPS119a,2803,26.14754061,91.72797041,81,car,low,2,1,30-10-2016,07:59:00,,308.05422761327196
10930,Others-CCCPS119a,2803,26.14754061,91.72797041,81,car,low,2,1,30-10-2016,07:59:00,,308.1120228326797
10931,Others-CCCPS119a,2803,26.14754061,91.72797041,87,car,low,3,1,30-10-2016,08:25:00,,308.16981805208746
10932,Others-CCCPS119a,2803,26.14754061,91.72797041,99,car,low,2,1,30-10-2016,08:59:00,,308.2318943988588
10933,Others-CCCPS119a,2803,26.14754061,91.72797041,114,car,low,3,1,30-10-2016,09:25:00,,308.3025330003572
10934,Others-CCCPS119a,2803,26.14754061,91.72797041,131,car,low,3,1,30-10-2016,09:59:00,,308.3838744202644
10935,Others-CCCPS119a,2803,26.14754061,91.72797041,173,truck,low,3,1,30-10-2016,10:25:00,,308.477345701035
10936,Others-CCCPS119a,2803,26.14754061,91.72797041,243,car,average,5,1,30-10-2016,10:59:00,,308.6007848733504
10937,Others-CCCPS119a,2803,26.14754061,91.72797041,332,car,average,7,1,30-10-2016,11:25:00,,308.7741705315737
10938,Others-CCCPS119a,2803,26.14754061,91.72797041,458,car,average,7,1,30-10-2016,11:59:00,,309.01105957902286
10939,Others-CCCPS119a,2803,26.14754061,91.72797041,527,car,high,12,1,30-10-2016,12:26:00,,309.33785230110635
10940,Others-CCCPS119a,2803,26.14754061,91.72797041,718,bike,high,11,1,30-10-2016,13:06:00,,309.71387798787055
10941,Others-CCCPS119a,2803,26.14754061,91.72797041,853,bike,high,11,1,30-10-2016,13:25:00,,310.2261862290407
10942,Others-CCCPS119a,2803,26.14754061,91.72797041,1105,bike,average,9,1,30-10-2016,13:59:00,,310.8348198358905
10943,Others-CCCPS119a,2803,26.14754061,91.72797041,1240,car,high,9,1,30-10-2016,14:32:00,,311.623260792009
10944,Others-CCCPS119a,2803,26.14754061,91.72797041,1232,cycle,average,5,1,30-10-2016,15:00:00,,312.50802711380703
10945,Others-CCCPS119a,2803,26.14754061,91.72797041,1186,car,low,4,1,30-10-2016,15:32:00,,313.38708526578705
10946,Others-CCCPS119a,2803,26.14754061,91.72797041,132,car,low,1,0,31-10-2016,08:00:00,,314.23332144131325
10947,Others-CCCPS119a,2803,26.14754061,91.72797041,186,cycle,low,2,0,31-10-2016,08:26:00,,314.3275062433111
10948,Others-CCCPS119a,2803,26.14754061,91.72797041,252,truck,low,2,0,31-10-2016,09:00:00,,314.46022119158084
10949,Others-CCCPS119a,2803,26.14754061,91.72797041,294,car,low,3,0,31-10-2016,09:26:00,,314.64002854084947
10950,Others-CCCPS119a,2803,26.14754061,91.72797041,353,bike,low,3,0,31-10-2016,10:00:00,,314.8498037816629
10951,Others-CCCPS119a,2803,26.14754061,91.72797041,390,car,low,3,0,31-10-2016,10:26:00,,315.1016767748844
10952,Others-CCCPS119a,2803,26.14754061,91.72797041,421,car,average,5,0,31-10-2016,11:00:00,,315.37995005351445
10953,Others-CCCPS119a,2803,26.14754061,91.72797041,441,bike,average,5,0,31-10-2016,11:26:00,,315.68034249018945
10954,Others-CCCPS119a,2803,26.14754061,91.72797041,469,bike,high,8,0,31-10-2016,12:00:00,,315.9950053514096
10955,Others-CCCPS119a,2803,26.14754061,91.72797041,474,car,high,8,0,31-10-2016,12:26:00,,316.3296468069929
10956,Others-CCCPS119a,2803,26.14754061,91.72797041,484,car,high,7,0,31-10-2016,13:00:00,,316.6678558687125
10957,Others-CCCPS119a,2803,26.14754061,91.72797041,486,bike,high,8,0,31-10-2016,13:26:00,,317.01320014270465
10958,Others-CCCPS119a,2803,26.14754061,91.72797041,482,car,high,8,0,31-10-2016,13:59:00,,317.3599714591513
10959,Others-CCCPS119a,2803,26.14754061,91.72797041,458,car,average,4,0,31-10-2016,14:26:00,,317.703888690689
10960,Others-CCCPS119a,2803,26.14754061,91.72797041,413,car,high,3,0,31-10-2016,15:00:00,,318.0306814127725
10961,Others-CCCPS119a,2803,26.14754061,91.72797041,379,car,low,2,0,31-10-2016,15:27:00,,318.32536567962944
10962,Others-CCCPS119a,2803,26.14754061,91.72797041,353,car,low,2,0,31-10-2016,16:00:00,,318.59579022475964
10963,Others-CCCPS119a,2803,26.14754061,91.72797041,301,car,low,2,0,31-10-2016,16:26:00,,318.84766321798116
11180,Others-CCCPS119a,2803,26.14754061,91.72797041,103,bike,low,1,1,13-11-2016,08:00:00,,319.0624331073854
11181,Others-CCCPS119a,2803,26.14754061,91.72797041,114,bike,low,2,1,13-11-2016,08:27:00,,319.1359257937928
11182,Others-CCCPS119a,2803,26.14754061,91.72797041,126,car,low,3,1,13-11-2016,09:00:00,,319.21726721370004
11183,Others-CCCPS119a,2803,26.14754061,91.72797041,152,car,low,3,1,13-11-2016,09:34:00,,319.3071708883344
