ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,timestamp,price,occ_ratio,vehicle_weight,traffic,demand_raw,demand_norm
7877,Broad Street,690,26.13795775,91.74099445,642,car,low,4,0,04-10-2016,10:26:00,2016-04-10 10:26:00,11.769086030788314,0.9304347826086956,1.0,1,7.860869565217391,0.3538172061576628
7878,Broad Street,690,26.13795775,91.74099445,675,bike,average,4,0,04-10-2016,10:59:00,2016-04-10 10:59:00,11.404663334395057,0.9782608695652174,0.5,2,6.456521739130435,0.28093266687901164
7879,Broad Street,690,26.13795775,91.74099445,672,car,average,6,0,04-10-2016,11:25:00,2016-04-10 11:25:00,12.31064297898882,0.9739130434782609,1.0,2,9.947826086956521,0.4621285957977637
7880,Broad Street,690,26.13795775,91.74099445,677,car,high,7,0,04-10-2016,11:59:00,2016-04-10 11:59:00,12.444151809968805,0.981159420289855,1.0,3,10.46231884057971,0.4888303619937609
7881,Broad Street,690,26.13795775,91.74099445,683,car,high,9,0,04-10-2016,12:29:00,2016-04-10 12:29:00,13.227152897575367,0.9898550724637681,1.0,3,13.479710144927536,0.6454305795150733
7882,Broad Street,690,26.13795775,91.74099445,660,bike,high,8,0,04-10-2016,13:02:00,2016-04-10 13:02:00,12.690861086371257,0.9565217391304348,0.5,3,11.41304347826087,0.5381722172742512
7883,Broad Street,690,26.13795775,91.74099445,648,cycle,high,8,0,04-10-2016,13:29:00,2016-04-10 13:29:00,12.6299359296987,0.9391304347826087,0.3,3,11.178260869565218,0.5259871859397399
7884,Broad Street,690,26.13795775,91.74099445,639,car,high,6,0,04-10-2016,14:02:00,2016-04-10 14:02:00,12.026325581183555,0.9260869565217391,1.0,3,8.852173913043478,0.40526511623671074
7885,Broad Street,690,26.13795775,91.74099445,621,car,average,4,0,04-10-2016,14:29:00,2016-04-10 14:29:00,11.493794582119726,0.9,1.0,2,6.8,0.2987589164239449
7886,Broad Street,690,26.13795775,91.74099445,606,car,average,5,0,04-10-2016,14:57:00,2016-04-10 14:57:00,11.871756202217993,0.8782608695652174,1.0,2,8.256521739130434,0.37435124044359863
7887,Broad Street,690,26.13795775,91.74099445,581,car,low,2,0,04-10-2016,15:30:00,2016-04-10 15:30:00,10.944716009638658,0.8420289855072464,1.0,1,4.684057971014493,0.18894320192773154
7888,Broad Street,690,26.13795775,91.74099445,534,car,low,2,0,04-10-2016,16:04:00,2016-04-10 16:04:00,10.909364375520013,0.7739130434782608,1.0,1,4.547826086956522,0.1818728751040027
7889,Broad Street,690,26.13795775,91.74099445,466,cycle,average,2,0,04-10-2016,16:31:00,2016-04-10 16:31:00,10.417074066357195,0.6753623188405797,0.3,2,2.650724637681159,0.08341481327143876
8394,Broad Street,690,26.13795775,91.74099445,249,car,low,2,0,04-11-2016,08:00:00,2016-04-11 08:00:00,10.69499808352398,0.36086956521739133,1.0,1,3.7217391304347824,0.1389996167047961
8395,Broad Street,690,26.13795775,91.74099445,341,bike,low,2,0,04-11-2016,08:26:00,2016-04-11 08:26:00,10.634449008065452,0.49420289855072463,0.5,1,3.488405797101449,0.12688980161309038
8396,Broad Street,690,26.13795775,91.74099445,491,truck,low,2,0,04-11-2016,08:59:00,2016-04-11 08:59:00,11.006769409953298,0.7115942028985507,1.5,1,4.923188405797101,0.20135388199065973
8397,Broad Street,690,26.13795775,91.74099445,550,car,low,3,0,04-11-2016,09:33:00,2016-04-11 09:33:00,11.310643030888025,0.7971014492753623,1.0,1,6.094202898550725,0.26212860617760525
8398,Broad Street,690,26.13795775,91.74099445,587,car,low,4,0,04-11-2016,10:00:00,2016-04-11 10:00:00,11.72771709724522,0.8507246376811595,1.0,1,7.701449275362319,0.34554341944904404
8399,Broad Street,690,26.13795775,91.74099445,598,bike,average,4,0,04-11-2016,10:26:00,2016-04-11 10:26:00,11.346746827434727,0.8666666666666667,0.5,2,6.233333333333333,0.26934936548694527
8400,Broad Street,690,26.13795775,91.74099445,623,bike,average,6,0,04-11-2016,11:00:00,2016-04-11 11:00:00,12.144039001174358,0.9028985507246376,0.5,2,9.305797101449276,0.42880780023487164
8401,Broad Street,690,26.13795775,91.74099445,633,bike,average,6,0,04-11-2016,11:33:00,2016-04-11 11:33:00,12.15156062545492,0.9173913043478261,0.5,2,9.334782608695653,0.43031212509098415
8402,Broad Street,690,26.13795775,91.74099445,649,car,high,9,0,04-11-2016,12:00:00,2016-04-11 12:00:00,13.201579375021453,0.9405797101449276,1.0,3,13.381159420289855,0.6403158750042908
8403,Broad Street,690,26.13795775,91.74099445,653,truck,high,9,0,04-11-2016,12:33:00,2016-04-11 12:33:00,13.334336043573384,0.946376811594203,1.5,3,13.892753623188407,0.6668672087146768
8404,Broad Street,690,26.13795775,91.74099445,656,car,high,8,0,04-11-2016,13:00:00,2016-04-11 13:00:00,12.817600455498734,0.9507246376811594,1.0,3,11.90144927536232,0.5635200910997471
8405,Broad Street,690,26.13795775,91.74099445,655,car,high,7,0,04-11-2016,13:26:00,2016-04-11 13:26:00,12.427604236551566,0.9492753623188406,1.0,3,10.398550724637682,0.48552084731031336
8406,Broad Street,690,26.13795775,91.74099445,643,car,average,6,0,04-11-2016,13:59:00,2016-04-11 13:59:00,12.288830268575188,0.9318840579710145,1.0,2,9.86376811594203,0.45776605371503754
8407,Broad Street,690,26.13795775,91.74099445,628,bike,average,4,0,04-11-2016,14:26:00,2016-04-11 14:26:00,11.369311700276414,0.9101449275362319,0.5,2,6.320289855072463,0.2738623400552828
8408,Broad Street,690,26.13795775,91.74099445,620,car,average,3,0,04-11-2016,15:00:00,2016-04-11 15:00:00,11.103798363172556,0.8985507246376812,1.0,2,5.297101449275362,0.22075967263451116
8409,Broad Street,690,26.13795775,91.74099445,596,car,low,3,0,04-11-2016,15:26:00,2016-04-11 15:26:00,11.345242502578614,0.863768115942029,1.0,1,6.2275362318840575,0.26904850051572277
8410,Broad Street,690,26.13795775,91.74099445,565,cycle,low,2,0,04-11-2016,16:00:00,2016-04-11 16:00:00,10.751034184414172,0.8188405797101449,0.3,1,3.93768115942029,0.15020683688283432
8411,Broad Street,690,26.13795775,91.74099445,526,bike,low,2,0,04-11-2016,16:26:00,2016-04-11 16:26:00,10.773599057255861,0.7623188405797101,0.5,1,4.024637681159421,0.1547198114511719
7890,Broad Street,690,26.13795775,91.74099445,180,car,low,2,0,05-10-2016,07:57:00,2016-05-10 07:57:00,10.6430988759881,0.2608695652173913,1.0,1,3.5217391304347827,0.1286197751976198
7891,Broad Street,690,26.13795775,91.74099445,294,car,low,2,0,05-10-2016,08:30:00,2016-05-10 08:30:00,10.728845392786512,0.4260869565217391,1.0,1,3.8521739130434782,0.14576907855730245
7892,Broad Street,690,26.13795775,91.74099445,424,car,low,2,0,05-10-2016,09:04:00,2016-05-10 09:04:00,10.826626508433826,0.6144927536231884,1.0,1,4.228985507246377,0.1653253016867651
7893,Broad Street,690,26.13795775,91.74099445,510,car,low,2,0,05-10-2016,09:30:00,2016-05-10 09:30:00,10.891312477246665,0.7391304347826086,1.0,1,4.478260869565217,0.17826249544933265
7894,Broad Street,690,26.13795775,91.74099445,572,car,low,3,0,05-10-2016,10:04:00,2016-05-10 10:04:00,11.327190604305263,0.8289855072463768,1.0,1,6.1579710144927535,0.2654381208610528
7895,Broad Street,690,26.13795775,91.74099445,598,bike,average,4,0,05-10-2016,10:30:00,2016-05-10 10:30:00,11.346746827434727,0.8666666666666667,0.5,2,6.233333333333333,0.26934936548694527
7896,Broad Street,690,26.13795775,91.74099445,624,car,average,6,0,05-10-2016,11:04:00,2016-05-10 11:04:00,12.274539182442119,0.9043478260869565,1.0,2,9.808695652173913,0.4549078364884237
7897,Broad Street,690,26.13795775,91.74099445,634,car,average,5,0,05-10-2016,11:30:00,2016-05-10 11:30:00,11.892816750203568,0.9188405797101449,1.0,2,8.33768115942029,0.3785633500407137
7898,Broad Street,690,26.13795775,91.74099445,653,cycle,high,8,0,05-10-2016,12:04:00,2016-05-10 12:04:00,12.63369674183898,0.946376811594203,0.3,3,11.192753623188407,0.5267393483677962
7899,Broad Street,690,26.13795775,91.74099445,662,car,high,8,0,05-10-2016,12:30:00,2016-05-10 12:30:00,12.822113430067073,0.9594202898550724,1.0,3,11.918840579710144,0.5644226860134146
7900,Broad Street,690,26.13795775,91.74099445,665,car,average,6,0,05-10-2016,12:57:00,2016-05-10 12:57:00,12.305377841992424,0.9637681159420289,1.0,2,9.927536231884059,0.46107556839848507
7901,Broad Street,690,26.13795775,91.74099445,669,car,high,7,0,05-10-2016,13:30:00,2016-05-10 13:30:00,12.438134510544355,0.9695652173913043,1.0,3,10.439130434782609,0.48762690210887083
7902,Broad Street,690,26.13795775,91.74099445,662,car,average,6,0,05-10-2016,13:57:00,2016-05-10 13:57:00,12.303121354708255,0.9594202898550724,1.0,2,9.918840579710144,0.4606242709416512
7903,Broad Street,690,26.13795775,91.74099445,653,bike,average,4,0,05-10-2016,14:30:00,2016-05-10 14:30:00,11.388115760977819,0.946376811594203,0.5,2,6.392753623188406,0.2776231521955641
7904,Broad Street,690,26.13795775,91.74099445,632,car,high,6,0,05-10-2016,14:57:00,2016-05-10 14:57:00,12.02106044418716,0.9159420289855073,1.0,3,8.831884057971015,0.40421208883743204
7905,Broad Street,690,26.13795775,91.74099445,592,car,low,3,0,05-10-2016,15:30:00,2016-05-10 15:30:00,11.34223385286639,0.8579710144927536,1.0,1,6.215942028985507,0.2684467705732778
7906,Broad Street,690,26.13795775,91.74099445,550,car,low,2,0,05-10-2016,16:04:00,2016-05-10 16:04:00,10.921398974368914,0.7971014492753623,1.0,1,4.594202898550725,0.18427979487378274
7907,Broad Street,690,26.13795775,91.74099445,494,bike,low,2,0,05-10-2016,16:30:00,2016-05-10 16:30:00,10.74952985955806,0.7159420289855073,0.5,1,3.931884057971015,0.14990597191161184
8412,Broad Street,690,26.13795775,91.74099445,153,car,low,1,0,05-11-2016,08:00:00,2016-05-11 08:00:00,10.233546433911467,0.2217391304347826,1.0,1,1.9434782608695653,0.04670928678229351
8413,Broad Street,690,26.13795775,91.74099445,154,cycle,low,2,0,05-11-2016,08:26:00,2016-05-11 08:26:00,10.44189542648305,0.22318840579710145,0.3,1,2.7463768115942027,0.08837908529661008
8414,Broad Street,690,26.13795775,91.74099445,170,car,average,2,0,05-11-2016,08:59:00,2016-05-11 08:59:00,10.376081214028128,0.2463768115942029,1.0,2,2.4927536231884058,0.07521624280562561
8415,Broad Street,690,26.13795775,91.74099445,177,car,low,2,0,05-11-2016,09:26:00,2016-05-11 09:26:00,10.64084238870393,0.2565217391304348,1.0,1,3.5130434782608697,0.12816847774078605
8416,Broad Street,690,26.13795775,91.74099445,190,car,low,2,0,05-11-2016,09:59:00,2016-05-11 09:59:00,10.650620500268662,0.2753623188405797,1.0,1,3.550724637681159,0.1301241000537323
8417,Broad Street,690,26.13795775,91.74099445,212,car,average,4,0,05-11-2016,10:33:00,2016-05-11 10:33:00,11.186160149044715,0.3072463768115942,1.0,2,5.614492753623188,0.23723202980894315
8418,Broad Street,690,26.13795775,91.74099445,220,car,average,3,0,05-11-2016,10:59:00,2016-05-11 10:59:00,10.802933391950054,0.3188405797101449,1.0,2,4.13768115942029,0.16058667839001067
8419,Broad Street,690,26.13795775,91.74099445,220,cycle,average,4,0,05-11-2016,11:26:00,2016-05-11 11:26:00,11.01053022209358,0.3188405797101449,0.3,2,4.93768115942029,0.202106044418716
8420,Broad Street,690,26.13795775,91.74099445,249,bike,high,7,0,05-11-2016,12:06:00,2016-05-11 12:06:00,11.992478271921023,0.36086956521739133,0.5,3,8.721739130434782,0.3984956543842045
8421,Broad Street,690,26.13795775,91.74099445,251,car,high,8,0,05-11-2016,12:26:00,2016-05-11 12:26:00,12.51297467213595,0.36376811594202896,1.0,3,10.727536231884057,0.5025949344271903
8422,Broad Street,690,26.13795775,91.74099445,255,car,average,5,0,05-11-2016,13:00:00,2016-05-11 13:00:00,11.607747189970247,0.3695652173913043,1.0,2,7.239130434782609,0.3215494379940495
8423,Broad Street,690,26.13795775,91.74099445,275,cycle,high,6,0,05-11-2016,13:33:00,2016-05-11 13:33:00,11.57089123099549,0.39855072463768115,0.3,3,7.097101449275363,0.3141782461990982
8424,Broad Street,690,26.13795775,91.74099445,282,car,high,7,0,05-11-2016,13:59:00,2016-05-11 13:59:00,12.147047650886584,0.40869565217391307,1.0,3,9.317391304347826,0.42940953017731665
8425,Broad Street,690,26.13795775,91.74099445,273,bike,high,5,0,05-11-2016,14:26:00,2016-05-11 14:26:00,11.232042057156146,0.39565217391304347,0.5,3,5.791304347826086,0.24640841143122946
8426,Broad Street,690,26.13795775,91.74099445,302,bike,average,3,0,05-11-2016,15:00:00,2016-05-11 15:00:00,10.734862692210962,0.43768115942028984,0.5,2,3.8753623188405797,0.14697253844219244
8427,Broad Street,690,26.13795775,91.74099445,315,car,low,2,0,05-11-2016,15:26:00,2016-05-11 15:26:00,10.744640803775694,0.45652173913043476,1.0,1,3.9130434782608696,0.14892816075513873
8428,Broad Street,690,26.13795775,91.74099445,290,bike,low,1,0,05-11-2016,16:00:00,2016-05-11 16:00:00,10.20684466771547,0.42028985507246375,0.5,1,1.8405797101449277,0.041368933543094094
8429,Broad Street,690,26.13795775,91.74099445,298,cycle,low,2,0,05-11-2016,16:26:00,2016-05-11 16:26:00,10.55020681612315,0.4318840579710145,0.3,1,3.1637681159420286,0.11004136322463023
8916,Broad Street,690,26.13795775,91.74099445,172,car,low,3,1,05-12-2016,08:02:00,2016-05-12 08:02:00,11.545317708441578,0.2492753623188406,1.0,1,6.998550724637681,0.3090635416883156
8917,Broad Street,690,26.13795775,91.74099445,264,cycle,low,2,1,05-12-2016,08:29:00,2016-05-12 08:29:00,11.043625368928057,0.3826086956521739,0.3,1,5.065217391304348,0.20872507378561103
8918,Broad Street,690,26.13795775,91.74099445,383,car,low,3,1,05-12-2016,09:02:00,2016-05-12 09:02:00,11.704023980761448,0.5550724637681159,1.0,1,7.610144927536232,0.34080479615228965
8919,Broad Street,690,26.13795775,91.74099445,458,car,low,4,1,05-12-2016,09:29:00,2016-05-12 09:29:00,12.14968021938478,0.663768115942029,1.0,1,9.327536231884057,0.42993604387695594
8920,Broad Street,690,26.13795775,91.74099445,530,car,low,5,1,05-12-2016,10:03:00,2016-05-12 10:03:00,12.593079970723942,0.7681159420289855,1.0,1,11.03623188405797,0.5186159941447885
8921,Broad Street,690,26.13795775,91.74099445,556,car,low,5,1,05-12-2016,10:29:00,2016-05-12 10:29:00,12.612636193853406,0.8057971014492754,1.0,1,11.111594202898551,0.5225272387706812
8922,Broad Street,690,26.13795775,91.74099445,575,car,average,7,1,05-12-2016,11:02:00,2016-05-12 11:02:00,13.14591935534529,0.8333333333333334,1.0,2,13.166666666666666,0.6291838710690583
8923,Broad Street,690,26.13795775,91.74099445,593,cycle,average,8,1,05-12-2016,11:29:00,2016-05-12 11:29:00,13.367055109193831,0.8594202898550725,0.3,2,14.018840579710146,0.6734110218387661
8924,Broad Street,690,26.13795775,91.74099445,620,bike,average,7,1,05-12-2016,11:56:00,2016-05-12 11:56:00,13.050018645768118,0.8985507246376812,0.5,2,12.797101449275363,0.6100037291536238
8925,Broad Street,690,26.13795775,91.74099445,625,truck,high,12,1,05-12-2016,12:29:00,2016-05-12 12:29:00,14.999999740503963,0.9057971014492754,1.5,3,20.31159420289855,0.9999999481007924
8926,Broad Street,690,26.13795775,91.74099445,634,car,high,10,1,05-12-2016,13:02:00,2016-05-12 13:02:00,14.098533070478538,0.9188405797101449,1.0,3,16.83768115942029,0.8197066140957079
8927,Broad Street,690,26.13795775,91.74099445,633,car,high,11,1,05-12-2016,13:29:00,2016-05-12 13:29:00,14.487024964569596,0.9173913043478261,1.0,3,18.33478260869565,0.8974049929139191
8928,Broad Street,690,26.13795775,91.74099445,632,car,average,6,1,05-12-2016,14:02:00,2016-05-12 14:02:00,12.799548557225386,0.9159420289855073,1.0,2,11.831884057971015,0.5599097114450771
8929,Broad Street,690,26.13795775,91.74099445,626,car,average,6,1,05-12-2016,14:29:00,2016-05-12 14:29:00,12.795035582657048,0.9072463768115943,1.0,2,11.814492753623188,0.5590071165314096
8930,Broad Street,690,26.13795775,91.74099445,613,car,low,4,1,05-12-2016,15:02:00,2016-05-12 15:02:00,12.2662653957335,0.8884057971014493,1.0,1,9.776811594202899,0.4532530791467
8931,Broad Street,690,26.13795775,91.74099445,581,car,average,5,1,05-12-2016,15:29:00,2016-05-12 15:29:00,12.371944216875404,0.8420289855072464,1.0,2,10.184057971014493,0.47438884337508075
8932,Broad Street,690,26.13795775,91.74099445,547,car,average,4,1,05-12-2016,16:02:00,2016-05-12 16:02:00,11.957126637802379,0.7927536231884058,1.0,2,8.585507246376812,0.39142532756047566
8933,Broad Street,690,26.13795775,91.74099445,501,car,low,3,1,05-12-2016,16:29:00,2016-05-12 16:29:00,11.792779147272086,0.7260869565217392,1.0,1,7.952173913043478,0.3585558294544173
7908,Broad Street,690,26.13795775,91.74099445,187,truck,average,2,0,06-10-2016,07:57:00,2016-06-10 07:57:00,10.518615994144788,0.2710144927536232,1.5,2,3.0420289855072467,0.10372319882895772
7909,Broad Street,690,26.13795775,91.74099445,293,car,low,2,0,06-10-2016,08:30:00,2016-06-10 08:30:00,10.728093230358455,0.4246376811594203,1.0,1,3.8492753623188407,0.1456186460716912
7910,Broad Street,690,26.13795775,91.74099445,419,bike,low,2,0,06-10-2016,08:57:00,2016-06-10 08:57:00,10.693117677453841,0.6072463768115942,0.5,1,3.7144927536231886,0.138623535490768
7911,Broad Street,690,26.13795775,91.74099445,494,car,average,3,0,06-10-2016,09:30:00,2016-06-10 09:30:00,11.009025897237468,0.7159420289855073,1.0,2,4.931884057971015,0.20180517944749352
7912,Broad Street,690,26.13795775,91.74099445,568,car,low,3,0,06-10-2016,10:03:00,2016-06-10 10:03:00,11.324181954593037,0.8231884057971014,1.0,1,6.146376811594203,0.2648363909186077
7913,Broad Street,690,26.13795775,91.74099445,618,car,average,4,0,06-10-2016,10:30:00,2016-06-10 10:30:00,11.491538094835557,0.8956521739130435,1.0,2,6.791304347826087,0.29830761896711117
7914,Broad Street,690,26.13795775,91.74099445,645,truck,average,4,0,06-10-2016,10:57:00,2016-06-10 10:57:00,11.64159449923278,0.9347826086956522,1.5,2,7.369565217391305,0.32831889984655577
7915,Broad Street,690,26.13795775,91.74099445,657,cycle,average,6,0,06-10-2016,11:30:00,2016-06-10 11:30:00,12.11771331619239,0.9521739130434783,0.3,2,9.204347826086957,0.4235426632384779
7916,Broad Street,690,26.13795775,91.74099445,673,car,high,9,0,06-10-2016,12:04:00,2016-06-10 12:04:00,13.219631273294805,0.9753623188405797,1.0,3,13.450724637681159,0.6439262546589608
7917,Broad Street,690,26.13795775,91.74099445,680,car,high,8,0,06-10-2016,12:30:00,2016-06-10 12:30:00,12.835652353772087,0.9855072463768116,1.0,3,11.971014492753623,0.5671304707544171
7918,Broad Street,690,26.13795775,91.74099445,672,bike,high,8,0,06-10-2016,12:57:00,2016-06-10 12:57:00,12.699887035507931,0.9739130434782609,0.5,3,11.447826086956521,0.5399774071015863
7919,Broad Street,690,26.13795775,91.74099445,671,car,average,6,0,06-10-2016,13:30:00,2016-06-10 13:30:00,12.309890816560763,0.972463768115942,1.0,2,9.944927536231884,0.4619781633121525
7920,Broad Street,690,26.13795775,91.74099445,666,car,average,6,0,06-10-2016,13:57:00,2016-06-10 13:57:00,12.306130004420481,0.9652173913043478,1.0,2,9.930434782608696,0.46122600088409627
7921,Broad Street,690,26.13795775,91.74099445,644,car,average,5,0,06-10-2016,14:30:00,2016-06-10 14:30:00,11.900338374484132,0.9333333333333333,1.0,2,8.366666666666667,0.3800676748968262
7922,Broad Street,690,26.13795775,91.74099445,629,car,low,2,0,06-10-2016,15:04:00,2016-06-10 15:04:00,10.980819806185359,0.9115942028985508,1.0,1,4.823188405797102,0.19616396123707158
7923,Broad Street,690,26.13795775,91.74099445,594,car,low,3,0,06-10-2016,15:31:00,2016-06-10 15:31:00,11.343738177722502,0.8608695652173913,1.0,1,6.221739130434782,0.26874763554450026
7924,Broad Street,690,26.13795775,91.74099445,565,car,low,2,0,06-10-2016,16:04:00,2016-06-10 16:04:00,10.932681410789758,0.8188405797101449,1.0,1,4.63768115942029,0.1865362821579515
7925,Broad Street,690,26.13795775,91.74099445,500,car,average,3,0,06-10-2016,16:30:00,2016-06-10 16:30:00,11.013538871805807,0.7246376811594203,1.0,2,4.949275362318841,0.20270777436116102
8430,Broad Street,690,26.13795775,91.74099445,77,truck,low,2,1,06-11-2016,08:00:00,2016-06-11 08:00:00,11.214366240096824,0.11159420289855072,1.5,1,5.723188405797101,0.24287324801936508
8431,Broad Street,690,26.13795775,91.74099445,77,car,low,2,1,06-11-2016,08:26:00,2016-06-11 08:26:00,11.08461822125712,0.11159420289855072,1.0,1,5.223188405797101,0.21692364425142424
8432,Broad Street,690,26.13795775,91.74099445,81,car,low,2,1,06-11-2016,09:00:00,2016-06-11 09:00:00,11.087626870969347,0.11739130434782609,1.0,1,5.234782608695652,0.21752537419386925
8433,Broad Street,690,26.13795775,91.74099445,85,cycle,low,3,1,06-11-2016,09:33:00,2016-06-11 09:33:00,11.298232350825097,0.12318840579710146,0.3,1,6.046376811594203,0.25964647016501957
8434,Broad Street,690,26.13795775,91.74099445,93,car,low,3,1,06-11-2016,10:00:00,2016-06-11 10:00:00,11.485896876625134,0.13478260869565217,1.0,1,6.769565217391304,0.29717937532502675
8435,Broad Street,690,26.13795775,91.74099445,99,car,low,3,1,06-11-2016,10:26:00,2016-06-11 10:26:00,11.490409851193471,0.14347826086956522,1.0,1,6.78695652173913,0.29808197023869426
8436,Broad Street,690,26.13795775,91.74099445,106,car,average,4,1,06-11-2016,10:59:00,2016-06-11 10:59:00,11.62542300702957,0.1536231884057971,1.0,2,7.3072463768115945,0.3250846014059139
8437,Broad Street,690,26.13795775,91.74099445,110,car,average,6,1,06-11-2016,11:26:00,2016-06-11 11:26:00,12.406919769780021,0.15942028985507245,1.0,2,10.318840579710145,0.4813839539560039
8438,Broad Street,690,26.13795775,91.74099445,139,truck,high,8,1,06-11-2016,11:59:00,2016-06-11 11:59:00,13.077472574392173,0.20144927536231885,1.5,3,12.902898550724638,0.6154945148784344
8439,Broad Street,690,26.13795775,91.74099445,146,bike,high,9,1,06-11-2016,12:26:00,2016-06-11 12:26:00,13.21248573022827,0.21159420289855072,0.5,3,13.423188405797102,0.642497146045654
8440,Broad Street,690,26.13795775,91.74099445,172,car,high,8,1,06-11-2016,13:06:00,2016-06-11 13:06:00,12.972545915678324,0.2492753623188406,1.0,3,12.498550724637681,0.5945091831356648
8441,Broad Street,690,26.13795775,91.74099445,183,car,average,7,1,06-11-2016,13:26:00,2016-06-11 13:26:00,12.85107168354724,0.26521739130434785,1.0,2,12.030434782608696,0.5702143367094478
8442,Broad Street,690,26.13795775,91.74099445,223,car,average,6,1,06-11-2016,13:59:00,2016-06-11 13:59:00,12.491914124150377,0.32318840579710145,1.0,2,10.646376811594203,0.49838282483007534
8443,Broad Street,690,26.13795775,91.74099445,240,car,average,5,1,06-11-2016,14:33:00,2016-06-11 14:33:00,12.11545682890822,0.34782608695652173,1.0,2,9.195652173913043,0.4230913657816441
8444,Broad Street,690,26.13795775,91.74099445,282,car,average,4,1,06-11-2016,15:00:00,2016-06-11 15:00:00,11.75780359436747,0.40869565217391307,1.0,2,7.817391304347826,0.35156071887349405
8445,Broad Street,690,26.13795775,91.74099445,300,car,average,4,1,06-11-2016,15:26:00,2016-06-11 15:26:00,11.771342518072483,0.43478260869565216,1.0,2,7.869565217391305,0.35426850361449663
8446,Broad Street,690,26.13795775,91.74099445,297,truck,average,4,1,06-11-2016,15:59:00,2016-06-11 15:59:00,11.89883404962802,0.43043478260869567,1.5,2,8.360869565217392,0.37976680992560374
8447,Broad Street,690,26.13795775,91.74099445,316,bike,low,3,1,06-11-2016,16:26:00,2016-06-11 16:26:00,11.523881079241976,0.4579710144927536,0.5,1,6.915942028985508,0.304776215848395
8934,Broad Street,690,26.13795775,91.74099445,189,bike,low,2,0,06-12-2016,07:56:00,2016-06-12 07:56:00,10.5201203190009,0.27391304347826084,0.5,1,3.0478260869565217,0.1040240638001802
8935,Broad Street,690,26.13795775,91.74099445,309,car,low,2,0,06-12-2016,08:29:00,2016-06-12 08:29:00,10.740127829207356,0.44782608695652176,1.0,1,3.8956521739130436,0.14802556584147122
8936,Broad Street,690,26.13795775,91.74099445,420,car,low,2,0,06-12-2016,08:56:00,2016-06-12 08:56:00,10.8236178587216,0.6086956521739131,1.0,1,4.217391304347826,0.16472357174432006
8937,Broad Street,690,26.13795775,91.74099445,509,car,low,3,0,06-12-2016,09:29:00,2016-06-12 09:29:00,11.27980437133772,0.7376811594202899,1.0,1,5.975362318840579,0.25596087426754394
8938,Broad Street,690,26.13795775,91.74099445,585,car,low,4,0,06-12-2016,10:02:00,2016-06-12 10:02:00,11.726212772389108,0.8478260869565217,1.0,1,7.695652173913043,0.3452425544778215
8939,Broad Street,690,26.13795775,91.74099445,621,car,low,3,0,06-12-2016,10:29:00,2016-06-12 10:29:00,11.36404656328002,0.9,1.0,1,6.3,0.27280931265600405
8940,Broad Street,690,26.13795775,91.74099445,649,bike,average,6,0,06-12-2016,11:02:00,2016-06-12 11:02:00,12.16359522430382,0.9405797101449276,0.5,2,9.381159420289855,0.4327190448607641
8941,Broad Street,690,26.13795775,91.74099445,659,car,average,6,0,06-12-2016,11:29:00,2016-06-12 11:29:00,12.300864867424089,0.9550724637681159,1.0,2,9.910144927536232,0.4601729734848175
8942,Broad Street,690,26.13795775,91.74099445,673,car,average,6,0,06-12-2016,11:56:00,2016-06-12 11:56:00,12.311395141416874,0.9753623188405797,1.0,2,9.950724637681159,0.46227902828337497
8943,Broad Street,690,26.13795775,91.74099445,666,car,average,6,0,06-12-2016,12:29:00,2016-06-12 12:29:00,12.306130004420481,0.9652173913043478,1.0,2,9.930434782608696,0.46122600088409627
8944,Broad Street,690,26.13795775,91.74099445,661,bike,high,8,0,06-12-2016,12:56:00,2016-06-12 12:56:00,12.691613248799312,0.9579710144927536,0.5,3,11.415942028985507,0.5383226497598624
8945,Broad Street,690,26.13795775,91.74099445,653,truck,high,8,0,06-12-2016,13:29:00,2016-06-12 13:29:00,12.94509198705427,0.946376811594203,1.5,3,12.392753623188407,0.5890183974108543
8946,Broad Street,690,26.13795775,91.74099445,647,car,average,4,0,06-12-2016,14:02:00,2016-06-12 14:02:00,11.513350805249187,0.9376811594202898,1.0,2,6.87536231884058,0.30267016104983746
8947,Broad Street,690,26.13795775,91.74099445,620,bike,average,4,0,06-12-2016,14:29:00,2016-06-12 14:29:00,11.363294400851965,0.8985507246376812,0.5,2,6.297101449275362,0.2726588801703928
8948,Broad Street,690,26.13795775,91.74099445,601,car,average,3,0,06-12-2016,15:02:00,2016-06-12 15:02:00,11.089507277039488,0.8710144927536232,1.0,2,5.242028985507247,0.2179014554078974
8949,Broad Street,690,26.13795775,91.74099445,564,bike,average,3,0,06-12-2016,15:29:00,2016-06-12 15:29:00,10.931929248361701,0.8173913043478261,0.5,2,4.6347826086956525,0.18638584967234026
8950,Broad Street,690,26.13795775,91.74099445,530,truck,low,2,0,06-12-2016,16:02:00,2016-06-12 16:02:00,11.036103744647491,0.7681159420289855,1.5,1,5.036231884057971,0.20722074892949852
8951,Broad Street,690,26.13795775,91.74099445,483,car,low,2,0,06-12-2016,16:29:00,2016-06-12 16:29:00,10.871004091689144,0.7,1.0,1,4.4,0.1742008183378289
